91	529113	11365354	480691  	662654	20200717	20200717	152146	720				60	1BUREAU
92	533374	11364606	479942  	667091	20200717	20200717	144043	779				60	1BUREAU
93	533423	11364605	479941  	667142	20200717	20200717	144004	215				60	1BUREAU
94	533343	11364604	479940  	667058	20200717	20200717	143920	352				60	1BUREAU
95	533344	11364603	479939  	667059	20200717	20200717	143930	89				60	1BUREAU
96	532794	11364565	479901  	666484	20200717	20200717	141214	778				60	1BUREAU
97	530094	11364537	479873  	663674	20200717	20200717	141825	523				60	1BUREAU
98	533363	11364521	479857  	667080	20200717	20200717	143403	72				60	1BUREAU
99	526069	11364515	479851  	659499	20200717	20200717	140458	8				60	1BUREAU
100	527268	11310852	462888  	660758	20200717	20200717	141402	449				60	1BUREAU
101	526031	11310798	462834  	659460	20200717	20200717	135928	1494				60	1BUREAU
102	526048	11310795	462831  	659477	20200717	20200717	140027	226				60	1BUREAU
103	526049	11310793	462829  	659478	20200717	20200717	140037	509				60	1BUREAU
104	532571	11365302	480639  	666259	20200717	20200717	154603	916				60	1BUREAU
105	533378	11365300	480637  	667096	20200717	20200717	154609	469				60	1BUREAU
106	529425	11365217	480554  	662971	20200717	20200717	154617	162				60	1BUREAU
107	533412	11365209	480546  	667131	20200717	20200717	143533	341				60	1BUREAU
108	533376	11365208	480545  	667093	20200717	20200717	143255	819				60	1BUREAU
109	527280	11364533	479869  	660770	20200717	20200717	073224	0				113	1BUREAU
110	532537	11364532	479868  	666223	20200717	20200717	081532	622				113	1BUREAU
111	532536	11364531	479867  	666222	20200717	20200717	081536	184				113	1BUREAU
112	526065	11364530	479866  	659495	20200717	20200717	071521	780				113	1BUREAU
113	526051	11364527	479863  	659480	20200717	20200717	063552	471				113	1BUREAU
114	532538	11364526	479862  	666224	20200717	20200717	070149	609				113	1BUREAU
115	526110	11364525	479861  	659541	20200717	20200717	063447	354				113	1BUREAU
116	533367	11364524	479860  	667084	20200717	20200717	062945	773				113	1BUREAU
117	526053	11364523	479859  	659482	20200717	20200717	071548		AA			113	1BUREAU
118	529061	11364520	479856  	662602	20200717	20200717	083545		AA			113	1BUREAU
119	532798	11364519	479855  	666489	20200717	20200717	083309	662				113	1BUREAU
120	532984	11364517	479853  	666678	20200717	20200717	072812	365				113	1BUREAU
121	532933	11365138	480475  	666625	20200717	20200717	083626	406				113	1BUREAU
122	530790	11430913	500248  	664384	20200717	20200717	065422	87				113	1BUREAU
123	530791	11430911	500246  	664385	20200717	20200717	065507	211				113	1BUREAU
124	530789	11430910	500245  	664383	20200717	20200717	065446	0				113	1BUREAU
125	532560	11430882	500217  	666248	20200717	20200717	065255	372				113	1BUREAU
126	533375	11365206	480543  	667092	20200717	20200717	154158	601				60	1BUREAU
127	533401	11365205	480542  	667119	20200717	20200717	154031	821				60	1BUREAU
128	533395	11365204	480541  	667113	20200717	20200717	154120	677				60	1BUREAU
129	533335	11365202	480539  	667048	20200717	20200717	154138	23				60	1BUREAU
130	526002	11365182	480519  	659430	20200717	20200717	141900	205				60	1BUREAU
131	526006	11365161	480498  	659435	20200717	20200717	141719	807				60	1BUREAU
132	526041	11365159	480496  	659470	20200717	20200717	141706	516				60	1BUREAU
133	526015	11365111	480448  	659444	20200717	20200717	141317	907				60	1BUREAU
134	526007	11365107	480444  	659436	20200717	20200717	141619	1110				60	1BUREAU
135	527199	11365097	480434  	660688	20200717	20200717	155919	887				60	1BUREAU
136	530008	11365096	480433  	663585	20200717	20200717	155858	809				60	1BUREAU
137	532907	11365095	480432  	666600	20200717	20200717	155923	880				60	1BUREAU
138	532619	11365094	480431  	666310	20200717	20200717	155913	782				60	1BUREAU
139	532577	11365093	480430  	666266	20200717	20200717	154624	260				60	1BUREAU
140	532574	11365090	480427  	666262	20200717	20200717	155940		AT			60	1BUREAU
141	554092	11365080	480417  	689514	20200717	20200717	140617	508				60	1BUREAU
142	527266	11365042	480379  	660756	20200717	20200717	142102	69				60	1BUREAU
143	527231	11364961	480297  	660721	20200717	20200717	154456		AT			60	1BUREAU
144	527225	11364959	480295  	660715	20200717	20200717	154520	718				60	1BUREAU
145	533362	11364954	480290  	667079	20200717	20200717	142713	863				60	1BUREAU
146	527247	11364946	480282  	660737	20200717	20200717	142158	1107				60	1BUREAU
147	526123	11364943	480279  	659554	20200717	20200717	140104	648				60	1BUREAU
148	526114	11364941	480277  	659545	20200717	20200717	135947	0				60	1BUREAU
149	526032	11364940	480276  	659461	20200717	20200717	141418	825				60	1BUREAU
150	604847	11594768	534730  	745041	20200717	20200717	113909	328				113	1BUREAU
151	631379	11654312	557982  	773419	20200717	20200717	122952	397				113	1BUREAU
152	626475	11654311	557981  	768072	20200717	20200717	122920		AT			113	1BUREAU
153	631460	11654310	557980  	773502	20200717	20200717	124250	309				113	1BUREAU
154	631453	11654309	557979  	773493	20200717	20200717	124255	438				113	1BUREAU
155	650407	11650329	10096816	794131	20200717	20200717	104112	673				113	1BUREAU
156	620343	11649390	10095877	761430	20200717	20200717	115422	276				113	1BUREAU
157	643420	11649316	10095803	786676	20200717	20200717	122527	572				113	1BUREAU
158	630002	11635128	555074  	771985	20200717	20200717	120527	778				113	1BUREAU
159	630003	11635127	555073  	771986	20200717	20200717	120535	0				113	1BUREAU
160	626473	11635126	555072  	768070	20200717	20200717	105849	15				113	1BUREAU
161	200814	10546491	228747  	608111	20200717	20200717	100751	2800				28	1BUREAU
162	174849	10546487	228743  	286366	20200717	20200717	100207	4213				28	1BUREAU
163	142395	10546479	228735  	251897	20200717	20200717	103921	2409				28	1BUREAU
164	153765	10546466	228722  	264050	20200717	20200717	101418	765				28	1BUREAU
165	183241	10546460	228716  	295337	20200717	20200717	091330	1361				28	1BUREAU
166	153761	10546456	228712  	264046	20200717	20200717	101431	2486				28	1BUREAU
167	210390	10546381	228637  	323990	20200717	20200717	105358	725				28	1BUREAU
168	192605	10524844	222521  	305064	20200717	20200717	104909	337				28	1BUREAU
169	153763	10520295	218432  	264048	20200717	20200717	101448	718				28	1BUREAU
170	193192	10519438	217575  	305663	20200717	20200717	104850	463				28	1BUREAU
171	227450	10450241	10051796	341712	20200717	20200717	105540	1094				28	1BUREAU
172	228354	10441142	10051454	342740	20200717	20200717	085602	2654				28	1BUREAU
173	143187	10393194	190709  	252739	20200717	20200717	092605	2063				28	1BUREAU
174	137413	10392595	190110  	246478	20200717	20200717	103559	620				28	1BUREAU
175	147015	10392594	190109  	256874	20200717	20200717	094340	801				28	1BUREAU
176	147016	10391352	188867  	256875	20200717	20200717	101816	763				28	1BUREAU
177	146682	10391351	188866  	256453	20200717	20200717	101830	2140				28	1BUREAU
178	143193	10391350	188865  	252745	20200717	20200717	101718	1476				28	1BUREAU
179	148557	10391173	188688  	258600	20200717	20200717	093853	2256				28	1BUREAU
180	143195	10391164	188679  	252747	20200717	20200717	101731	32				28	1BUREAU
181	137701	10391154	188669  	246792	20200717	20200717	110019	718				28	1BUREAU
182	146909	10391134	188649  	256687	20200717	20200717	090841	206				28	1BUREAU
183	142406	10391133	188648  	251908	20200717	20200717	100641	2982				28	1BUREAU
184	143233	10391130	188645  	252785	20200717	20200717	100950	2460				28	1BUREAU
185	140340	10391128	188643  	249810	20200717	20200717	092944	5566				28	1BUREAU
186	143188	10391126	188641  	252740	20200717	20200717	094453	2679				28	1BUREAU
187	141433	10388517	187571  	250917	20200717	20200717	105204	633				28	1BUREAU
188	137582	10387848	186902  	246665	20200717	20200717	102731	1814				28	1BUREAU
189	993419	12928440	10110845	1155279	20200717	20200717	090733	6				28	1BUREAU
190	137414	12389982	813413  	246479	20200717	20200717	104737	230				28	1BUREAU
191	884942	11905598	10098434	1054334	20200717	20200717	103852	0				28	1BUREAU
192	920407	11905589	10098425	1078973	20200717	20200717	104525	404				28	1BUREAU
193	632385	11827372	10097810	774706	20200717	20200717	110349	490				28	1BUREAU
194	632386	11827352	10097790	774707	20200717	20200717	110411	166				28	1BUREAU
195	632392	11827334	10097772	774714	20200717	20200717	110423	312				28	1BUREAU
196	669976	11807084	617480  	815439	20200717	20200717	105249	992				28	1BUREAU
197	137454	11805729	616125  	246519	20200717	20200717	110028	601				28	1BUREAU
198	142558	11805727	616123  	252064	20200717	20200717	104436	292				28	1BUREAU
199	604831	11651002	10097489	745024	20200717	20200717	091042	964				28	1BUREAU
200	140573	11318917	10087612	646866	20200717	20200717	093821	598				28	1BUREAU
201	604833	11317861	10086556	745026	20200717	20200717	091052	1212				28	1BUREAU
202	417043	11154650	428888  	541810	20200717	20200717	105616	619				28	1BUREAU
203	358245	10969571	369811  	480229	20200717	20200717	090314	415				28	1BUREAU
204	332209	10906806	345184  	452572	20200717	20200717	100329	186				28	1BUREAU
205	332206	10906805	345183  	452570	20200717	20200717	100410	14				28	1BUREAU
206	332204	10906804	345182  	452567	20200717	20200717	100305	812				28	1BUREAU
207	332201	10906803	345181  	598245	20200717	20200717	100253	444				28	1BUREAU
208	295924	10906801	345179  	453782	20200717	20200717	100313	1108				28	1BUREAU
209	131472	10276338	10037397	252491	20200717	20200717	093021	1126				35	1BUREAU
210	132504	10276336	10037395	241171	20200717	20200717	091725	1660				35	1BUREAU
211	136672	10276307	10037366	245692	20200717	20200717	090302		AA			35	1BUREAU
212	131471	10275960	10037019	240052	20200717	20200717	094244	1102				35	1BUREAU
213	134768	10358282	181337  	243577	20200717	20200717	090706	1359				35	1BUREAU
214	133710	10358253	181308  	242474	20200717	20200717	090626	2103				35	1BUREAU
215	134380	10358251	181306  	243183	20200717	20200717	090527	2196				35	1BUREAU
216	135260	10358248	181303  	244124	20200717	20200717	090657	1900				35	1BUREAU
217	134643	10358246	181301  	243449	20200717	20200717	090614	379				35	1BUREAU
218	132176	10358245	181300  	240779	20200717	20200717	090021	623				35	1BUREAU
219	134443	10358239	181294  	243249	20200717	20200717	090743	2232				35	1BUREAU
220	132505	10358211	181266  	241172	20200717	20200717	091256	2053				35	1BUREAU
221	133146	10358209	181264  	241824	20200717	20200717	090027	1484				35	1BUREAU
222	134451	10358208	181263  	243257	20200717	20200717	090514	970				35	1BUREAU
223	135183	10358203	181258  	244043	20200717	20200717	091941	1626				35	1BUREAU
224	135466	10358192	181247  	244338	20200717	20200717	091946	2252				35	1BUREAU
225	136837	10363021	181774  	245863	20200717	20200717	083622	2194				35	1BUREAU
226	133158	10363025	181778  	241837	20200717	20200717	084154	1704				35	1BUREAU
227	135461	10363030	181783  	244332	20200717	20200717	084735	3268				35	1BUREAU
228	133748	10363032	181785  	242512	20200717	20200717	083504	1489				35	1BUREAU
229	135918	10363033	181786  	244812	20200717	20200717	084959	551				35	1BUREAU
230	131267	10363034	181787  	239835	20200717	20200717	081415		AA			35	1BUREAU
231	135457	10363109	181862  	244328	20200717	20200717	083838		AA			35	1BUREAU
232	134421	10363581	182334  	243227	20200717	20200717	081533		AA			35	1BUREAU
233	134382	10363770	182523  	243185	20200717	20200717	082122		AA			35	1BUREAU
234	135612	10370162	10049037	295290	20200717	20200717	083437	3006				35	1BUREAU
235	135601	10378595	183940  	244479	20200717	20200717	084900	1409				35	1BUREAU
236	132261	10378600	183945  	240865	20200717	20200717	082703	4274				35	1BUREAU
237	134529	10379584	184929  	243335	20200717	20200717	085127	1490				35	1BUREAU
238	135605	10387244	186298  	244483	20200717	20200717	085654	58				35	1BUREAU
239	132850	10387834	186888  	241526	20200717	20200717	084836	1379				35	1BUREAU
240	133552	10391333	188848  	242315	20200717	20200717	085156		AA			35	1BUREAU
241	134453	10358178	181233  	243259	20200717	20200717	091927	1852				35	1BUREAU
242	135142	10358174	181229  	244002	20200717	20200717	090601	2195				35	1BUREAU
243	134448	10358166	181221  	243254	20200717	20200717	090538	685				35	1BUREAU
244	134432	10358147	181202  	243238	20200717	20200717	095003		AA			35	1BUREAU
245	135592	10358042	181097  	724975	20200717	20200717	092627		AA			35	1BUREAU
246	133442	10358035	181090  	242198	20200717	20200717	091237	1193				35	1BUREAU
247	133523	10358032	181087  	242283	20200717	20200717	093919	1234				35	1BUREAU
248	135257	10358022	181077  	244121	20200717	20200717	091403	519				35	1BUREAU
249	135472	10358007	181062  	244345	20200717	20200717	091557		AA			35	1BUREAU
250	131006	10358001	181056  	239540	20200717	20200717	092745	1350				35	1BUREAU
251	131468	10357998	181053  	240049	20200717	20200717	094033	2307				35	1BUREAU
252	134644	10357987	181042  	243450	20200717	20200717	094043	956				35	1BUREAU
253	166173	10298253	10040640	277153	20200717	20200717	091458	1375				35	1BUREAU
254	136223	10363013	181766  	245128	20200717	20200717	084342	1675				35	1BUREAU
255	135479	10363015	181768  	244353	20200717	20200717	084354		AA			35	1BUREAU
256	136682	10363019	181772  	245702	20200717	20200717	084457	600				35	1BUREAU
257	312760	10715170	10065971	432061	20200717	20200717	073640		AA			35	1BUREAU
258	133333	10363010	181763  	242089	20200717	20200717	072642	4436				35	1BUREAU
259	134763	10356584	179639  	243572	20200717	20200717	072626	1649				35	1BUREAU
260	133491	10356531	179586  	242248	20200717	20200717	075603	1344				35	1BUREAU
261	137388	10325975	10048120	246453	20200717	20200717	080313		AA			35	1BUREAU
262	133658	10325361	10047506	256739	20200717	20200717	064257		AA			35	1BUREAU
263	133670	10325352	10047497	256741	20200717	20200717	064309		AA			35	1BUREAU
264	141698	10325267	10047412	251188	20200717	20200717	073345	510				35	1BUREAU
265	155648	10325266	10047411	266157	20200717	20200717	065001	1561				35	1BUREAU
266	148670	10325265	10047410	258719	20200717	20200717	073350	2283				35	1BUREAU
267	135615	10325264	10047409	244493	20200717	20200717	075055		AA			35	1BUREAU
268	144391	10299833	10042220	254118	20200717	20200717	080336	1734				35	1BUREAU
269	151969	10298249	10040636	262223	20200717	20200717	074501	2334				35	1BUREAU
270	133881	10298060	10040447	1253789	20200717	20200717	074948	0				35	1BUREAU
271	133875	10298058	10040445	876173	20200717	20200717	075001	87				35	1BUREAU
272	134760	10297967	10040354	243569	20200717	20200717	063637		AA			35	1BUREAU
273	134372	10277740	10038799	243171	20200717	20200717	074118		AA			35	1BUREAU
274	136671	10276825	10037884	245691	20200717	20200717	065931		AA			35	1BUREAU
275	133143	10276528	10037587	241821	20200717	20200717	080422		AA			35	1BUREAU
276	135194	10276430	10037489	244054	20200717	20200717	073447		AA			35	1BUREAU
277	137263	10276424	10037483	246328	20200717	20200717	072345	2709				35	1BUREAU
278	135606	10276419	10037478	244484	20200717	20200717	075302		AA			35	1BUREAU
279	133417	10276386	10037445	242173	20200717	20200717	070226		AA			35	1BUREAU
280	133462	10276379	10037438	242218	20200717	20200717	064152	845				35	1BUREAU
281	136467	10276377	10037436	1322772	20200717	20200717	073928		AA			35	1BUREAU
282	133410	10276376	10037435	242166	20200717	20200717	070236		AA			35	1BUREAU
283	134169	10276375	10037434	242940	20200717	20200717	070247		AA			35	1BUREAU
284	133408	10276374	10037433	242164	20200717	20200717	070255		AA			35	1BUREAU
285	132332	10276370	10037429	240936	20200717	20200717	080459		AA			35	1BUREAU
286	135652	10276315	10037374	244534	20200717	20200717	062619		AA			35	1BUREAU
287	133463	10276314	10037373	258731	20200717	20200717	064134	221				35	1BUREAU
288	134417	10276313	10037372	243223	20200717	20200717	074128		AA			35	1BUREAU
289	133173	10276312	10037371	241853	20200717	20200717	064114	1425				35	1BUREAU
290	135496	10276310	10037369	301747	20200717	20200717	064205	356				35	1BUREAU
291	135456	10276308	10037367	244326	20200717	20200717	062627		AA			35	1BUREAU
292	131343	10276306	10037365	239917	20200717	20200717	074537	1885				35	1BUREAU
293	134387	10276278	10037337	243191	20200717	20200717	074135		AA			35	1BUREAU
294	134056	10276277	10037336	242824	20200717	20200717	064121	741				35	1BUREAU
295	133164	10276221	10037280	241844	20200717	20200717	080040	3558				35	1BUREAU
296	132333	10276207	10037266	240937	20200717	20200717	080508		AA			35	1BUREAU
297	133413	10276201	10037260	242169	20200717	20200717	080958	2303				35	1BUREAU
298	135464	10271883	10036613	244335	20200717	20200717	062639		AA			35	1BUREAU
299	134642	10356590	179645  	243448	20200717	20200717	072714	2641				35	1BUREAU
300	132439	10362885	181638  	241103	20200717	20200717	070857	883				35	1BUREAU
301	133415	10362880	181633  	242171	20200717	20200717	061718	557				35	1BUREAU
302	134649	10360345	179532  	243455	20200717	20200717	074250	487				35	1BUREAU
303	132689	10360343	179530  	241361	20200717	20200717	073552	3534				35	1BUREAU
304	132315	10360342	179529  	240919	20200717	20200717	072244	2036				35	1BUREAU
305	1081320	12817153	940241  	1247597	20200717	20200717	093704	0				44	1BUREAU
306	1081017	12817151	940239  	1247294	20200717	20200717	093725	113				44	1BUREAU
307	1088087	12817149	940237  	1254660	20200717	20200717	110536	58				44	1BUREAU
308	1085771	12817135	940223  	1252220	20200717	20200717	092654	0				44	1BUREAU
309	1113509	12816889	939977  	1281620	20200717	20200717	101745	0				44	1BUREAU
310	1114608	12816888	939976  	1282762	20200717	20200717	103504	210				44	1BUREAU
311	1117097	12816887	939975  	1285296	20200717	20200717	103508	54				44	1BUREAU
312	1116821	12816886	939974  	1285020	20200717	20200717	101756	8				44	1BUREAU
313	1114602	12816885	939973  	1282756	20200717	20200717	103512	170				44	1BUREAU
314	1109334	12816876	939964  	1277519	20200717	20200717	094820	112				44	1BUREAU
315	1114618	12816873	939961  	1282772	20200717	20200717	103515	0				44	1BUREAU
316	1085443	12816758	939846  	1251891	20200717	20200717	113713	160				44	1BUREAU
317	1074435	12816757	939845  	1240480	20200717	20200717	111954	56				44	1BUREAU
318	1085421	12816756	939844  	1251869	20200717	20200717	112121	104				44	1BUREAU
319	1094349	12816755	939843  	1261568	20200717	20200717	114858	62				44	1BUREAU
320	1074401	12816754	939842  	1240444	20200717	20200717	113744	151				44	1BUREAU
321	1084779	12816753	939841  	1251221	20200717	20200717	112125	1				44	1BUREAU
322	1082638	12816732	939820  	1248952	20200717	20200717	113749	42				44	1BUREAU
323	1078616	12816716	939804  	1244779	20200717	20200717	112101	197				44	1BUREAU
324	1078746	12816715	939803  	1244911	20200717	20200717	112014	143				44	1BUREAU
325	1094315	12816714	939802  	1261534	20200717	20200717	113837	29				44	1BUREAU
326	1088388	12816713	939801  	1254964	20200717	20200717	092750	126				44	1BUREAU
327	1078706	12816712	939800  	1244871	20200717	20200717	113935	1				44	1BUREAU
328	1088048	12816711	939799  	1254621	20200717	20200717	092819	169				44	1BUREAU
329	1094161	12816697	939785  	1261380	20200717	20200717	113847	29				44	1BUREAU
330	1078733	12816696	939784  	1244898	20200717	20200717	113944	107				44	1BUREAU
331	1084882	12816686	939774  	1251324	20200717	20200717	113853	59				44	1BUREAU
332	1085530	12816685	939773  	1251978	20200717	20200717	113857	180				44	1BUREAU
333	1075240	12817174	940262  	1241295	20200717	20200717	102554	111				44	1BUREAU
334	1074442	12817560	940630  	1240487	20200717	20200717	094555	126				44	1BUREAU
335	1081093	12817559	940629  	1247370	20200717	20200717	114243	5				44	1BUREAU
336	1081368	12817558	940628  	1247645	20200717	20200717	114249	198				44	1BUREAU
337	1074448	12817557	940627  	1240493	20200717	20200717	094600	265				44	1BUREAU
338	1092418	12817555	940625  	1259254	20200717	20200717	115141	3				44	1BUREAU
339	1099033	12818588	941658  	1266152	20200717	20200717	093446	154				44	1BUREAU
340	1099025	12818587	941657  	1266143	20200717	20200717	093454	173				44	1BUREAU
341	1094354	12818586	941656  	1261572	20200717	20200717	093145	327				44	1BUREAU
342	1105251	12818585	941655  	1273213	20200717	20200717	094545	111				44	1BUREAU
343	1099045	12818584	941654  	1266163	20200717	20200717	093458	126				44	1BUREAU
344	1113036	12852144	952754  	1281146	20200717	20200717	100007	119				44	1BUREAU
345	1127353	12877793	961077  	1295826	20200717	20200717	111507	144				44	1BUREAU
346	1117011	12877789	961073  	1285210	20200717	20200717	110826	30				44	1BUREAU
347	1085542	12877788	961072  	1251990	20200717	20200717	105113	179				44	1BUREAU
348	1110295	12877787	961071  	1278523	20200717	20200717	112630	91				44	1BUREAU
349	1102746	12877786	961070  	1270549	20200717	20200717	113115	159				44	1BUREAU
350	1117006	12877785	961069  	1285205	20200717	20200717	110820	14				44	1BUREAU
351	1112829	12877579	960863  	1280939	20200717	20200717	110855	54				44	1BUREAU
352	1102540	12877542	960826  	1270336	20200717	20200717	111340	41				44	1BUREAU
353	1116995	12877540	960824  	1285194	20200717	20200717	110839	0				44	1BUREAU
354	1085444	12877539	960823  	1251892	20200717	20200717	111333	190				44	1BUREAU
355	1092460	12817554	940624  	1259296	20200717	20200717	115136	92				44	1BUREAU
356	1087972	12817552	940622  	1254545	20200717	20200717	115038	137				44	1BUREAU
357	1092301	12817551	940621  	1259061	20200717	20200717	115127	68				44	1BUREAU
358	1092367	12817520	940590  	1259127	20200717	20200717	115058	184				44	1BUREAU
359	1092466	12817519	940589  	1259302	20200717	20200717	115049	173				44	1BUREAU
360	1087847	12817518	940588  	1254419	20200717	20200717	115040	262				44	1BUREAU
361	1092356	12817517	940587  	1259116	20200717	20200717	115131	143				44	1BUREAU
362	1079771	12817516	940586  	1245995	20200717	20200717	114254	13				44	1BUREAU
