84	1059389	12878157	961441  	1224583	20210507	20210507	082731	94				1	BUREAU
85	1075720	12878158	961442  	1241797	20210507	20210507	092258	153				1	BUREAU
86	1059385	12878160	961444  	1224579	20210507	20210507	082720	171				1	BUREAU
87	1059393	12878177	961461  	1224587	20210507	20210507	082724	8				1	BUREAU
88	1075724	12878214	961498  	1241801	20210507	20210507	092301	114				1	BUREAU
89	1094230	12878315	961599  	1261449	20210507	20210507	091731	7				1	BUREAU
90	1100204	12889896	10109324	1267454	20210507	20210507	080134	609				1	BUREAU
91	1108576	12889936	10109364	1276773	20210507	20210507	080300	53				1	BUREAU
92	1070917	12894616	963062  	1237041	20210507	20210507	105523	296				1	BUREAU
93	1089675	12894712	963158  	1256377	20210507	20210507	080504	376				1	BUREAU
94	1054041	12894713	963159  	1218939	20210507	20210507	085057	296				1	BUREAU
95	1089690	12894715	963161  	1256391	20210507	20210507	092146	124				1	BUREAU
96	1096842	12896277	964723  	1263798	20210507	20210507	085029	296				1	BUREAU
97	1106590	12875132	958416  	1274618	20210507	20210507	110622		AA			1	BUREAU
98	960128	12936769	980840  	1120658	20210507	20210507	141112	4				1	BUREAU
99	977703	12936665	980736  	1139035	20210507	20210507	141542	4				1	BUREAU
100	963396	12936664	980735  	1124041	20210507	20210507	141647	159				1	BUREAU
101	977062	12936663	980734  	1138394	20210507	20210507	141718	0				1	BUREAU
102	963727	12936662	980733  	1124373	20210507	20210507	141725	329				1	BUREAU
103	963707	12936661	980732  	1124353	20210507	20210507	141650	276				1	BUREAU
104	963634	12936660	980731  	1124279	20210507	20210507	115731	0				1	BUREAU
105	1134228	12936611	980682  	1303195	20210507	20210507	141204	243				1	BUREAU
106	1134218	12936610	980681  	1303185	20210507	20210507	141211	0				1	BUREAU
107	1134848	12936608	980679  	1303825	20210507	20210507	141507	0				1	BUREAU
108	963605	12936556	980627  	1124250	20210507	20210507	141656		AA			1	BUREAU
109	970712	12936555	980626  	1131754	20210507	20210507	103748	279				1	BUREAU
110	970643	12936554	980625  	1131685	20210507	20210507	103751	0				1	BUREAU
111	965280	12936552	980623  	1126017	20210507	20210507	141848	218				1	BUREAU
112	969914	12936527	980598  	1130900	20210507	20210507	115829	0				1	BUREAU
113	965573	12936526	980597  	1126313	20210507	20210507	141832	19				1	BUREAU
114	970005	12936525	980596  	1130991	20210507	20210507	115824	286				1	BUREAU
115	965184	12936524	980595  	1125921	20210507	20210507	141844	157				1	BUREAU
116	971198	12936522	980593  	1132240	20210507	20210507	142916	156				1	BUREAU
117	970941	12936359	980430  	1131983	20210507	20210507	132832	196				1	BUREAU
118	971110	12936356	980427  	1132152	20210507	20210507	132824	306				1	BUREAU
119	959832	12936317	980388  	1120361	20210507	20210507	122946	0				1	BUREAU
120	970814	12936316	980387  	1131856	20210507	20210507	132809	0				1	BUREAU
121	978774	12934740	978811  	1140159	20210507	20210507	104115	0				1	BUREAU
122	966937	12917260	970427  	1127737	20210507	20210507	131604	282				1	BUREAU
123	969931	12917259	970426  	1130917	20210507	20210507	131608	169				1	BUREAU
124	966276	12917258	970425  	1127052	20210507	20210507	131551	3				1	BUREAU
125	972150	12917257	970424  	1133285	20210507	20210507	130323	302				1	BUREAU
126	965146	12917256	970423  	1125883	20210507	20210507	112902	0				1	BUREAU
127	996623	12917248	970415  	1158685	20210507	20210507	142559	174				1	BUREAU
128	997535	12917247	970414  	1159607	20210507	20210507	142602	0				1	BUREAU
129	969936	12917246	970413  	1130922	20210507	20210507	114117	0				1	BUREAU
130	966844	12917245	970412  	1127641	20210507	20210507	142506	189				1	BUREAU
131	977007	12917244	970411  	1138339	20210507	20210507	104527	0				1	BUREAU
132	1035560	12591844	874254  	1199752	20210507	20210507	090519	0				1	BUREAU
133	1032190	12595044	877296  	1196258	20210507	20210507	093911	231				1	BUREAU
134	1038816	12632876	882159  	1203068	20210507	20210507	082334	541				1	BUREAU
135	1038861	12632879	882162  	1203113	20210507	20210507	082514	207				1	BUREAU
136	1047296	12645593	888751  	1211987	20210507	20210507	095138	412				1	BUREAU
137	1049815	12645594	888752  	1214558	20210507	20210507	094935	0				1	BUREAU
138	1049228	12645595	888753  	1213968	20210507	20210507	095149	164				1	BUREAU
139	1048986	12645596	888754  	1213719	20210507	20210507	095640	295				1	BUREAU
140	1063230	12645597	888755  	1228745	20210507	20210507	094955	420				1	BUREAU
141	1041955	12591765	874175  	1518247	20210507	20210507	084825	216				1	BUREAU
142	1047624	12160359	10102771	1212347	20210507	20210507	093117	378				1	BUREAU
143	1035216	12590746	873279  	1199408	20210507	20210507	082103	140				1	BUREAU
144	1035133	12590747	873280  	1199325	20210507	20210507	082114	68				1	BUREAU
145	1038991	12590749	873282  	1203269	20210507	20210507	082024	225				1	BUREAU
146	1039778	12590786	873319  	1204056	20210507	20210507	082615	0				1	BUREAU
147	1026116	12813405	936493  	1189892	20210507	20210507	103142	15				1	BUREAU
148	1026114	12813155	936243  	1189889	20210507	20210507	103114	235				1	BUREAU
149	1064876	12812948	936036  	1230492	20210507	20210507	103922	0				1	BUREAU
150	1064881	12812946	936034  	1230497	20210507	20210507	103941	197				1	BUREAU
151	1075049	12812828	935916  	1241101	20210507	20210507	120331	0				1	BUREAU
152	1026115	12813406	936494  	1189891	20210507	20210507	103201	308				1	BUREAU
153	1026117	12813409	936497  	1189893	20210507	20210507	103124	206				1	BUREAU
154	1049500	12813483	936571  	1214241	20210507	20210507	115740	0				1	BUREAU
155	1062183	12813484	936572  	1227674	20210507	20210507	124231	5				1	BUREAU
156	1049496	12813485	936573  	1214237	20210507	20210507	115735	264				1	BUREAU
157	1049479	12813486	936574  	1214220	20210507	20210507	115951	229				1	BUREAU
158	1064006	12813487	936575  	1229562	20210507	20210507	115625	196				1	BUREAU
159	1021538	12812808	935896  	1185042	20210507	20210507	095955	533				1	BUREAU
160	1008922	12812774	935862  	1171679	20210507	20210507	104001	349				1	BUREAU
161	1008921	12812773	935861  	1171678	20210507	20210507	104012	1				1	BUREAU
162	1005441	12812772	935860  	1167948	20210507	20210507	102337	293				1	BUREAU
163	1008923	12812771	935859  	1171680	20210507	20210507	104116	0				1	BUREAU
164	1060929	12705187	905661  	1226296	20210507	20210507	100700	326				1	BUREAU
165	1060816	12705185	905659  	1226181	20210507	20210507	101717	211				1	BUREAU
166	1063685	12705123	905597  	1229221	20210507	20210507	120148	25				1	BUREAU
167	1063415	12705100	905574  	1228939	20210507	20210507	130634	218				1	BUREAU
168	1049235	12683502	902286  	1213975	20210507	20210507	102826	15				1	BUREAU
169	1039850	12682194	900978  	1204128	20210507	20210507	131422	333				1	BUREAU
170	1060722	12682193	900977  	1226084	20210507	20210507	101402	363				1	BUREAU
171	1056159	12682192	900976  	1221169	20210507	20210507	131142	286				1	BUREAU
172	1039758	12682190	900974  	1204036	20210507	20210507	131432	55				1	BUREAU
173	1035185	12681761	900545  	1199377	20210507	20210507	110936	329				1	BUREAU
174	1035177	12681760	900544  	1199369	20210507	20210507	110944	492				1	BUREAU
175	1038792	12681757	900541  	1203044	20210507	20210507	110857	506				1	BUREAU
176	1039016	12681671	900455  	1203294	20210507	20210507	104409	487				1	BUREAU
177	1042219	12681669	900453  	1206578	20210507	20210507	104418	362				1	BUREAU
178	1035328	12681668	900452  	1199520	20210507	20210507	110846	408				1	BUREAU
179	1056172	12681656	900440  	1221181	20210507	20210507	110444	275				1	BUREAU
180	1035165	12681648	900432  	1199357	20210507	20210507	093300	386				1	BUREAU
181	1035406	12681647	900431  	1199598	20210507	20210507	110554	455				1	BUREAU
182	1027856	12852710	953320  	1191712	20210507	20210507	113140	0				1	BUREAU
183	1091480	12852783	953393  	1258228	20210507	20210507	093818	25				1	BUREAU
184	1067812	12852893	953503  	1233528	20210507	20210507	091257	289				1	BUREAU
185	1067818	12852897	953507  	1233534	20210507	20210507	091304	260				1	BUREAU
186	1067824	12852898	953508  	1233540	20210507	20210507	091313	220				1	BUREAU
187	1066752	12853137	953539  	1232412	20210507	20210507	095152	95				1	BUREAU
188	1066756	12853142	953544  	1232416	20210507	20210507	095138	1				1	BUREAU
189	1059914	12853143	953545  	1225129	20210507	20210507	093623	133				1	BUREAU
190	1066638	12853144	953546  	1232298	20210507	20210507	091054	179				1	BUREAU
191	1053548	12853145	953547  	1218421	20210507	20210507	093635	108				1	BUREAU
192	1057242	12853146	953548  	1222346	20210507	20210507	091058	280				1	BUREAU
193	1059918	12853147	953549  	1225133	20210507	20210507	093639	247				1	BUREAU
194	1080082	12853169	953571  	1246341	20210507	20210507	145437		AA			1	BUREAU
195	1080089	12853170	953572  	1246348	20210507	20210507	145459		AA			1	BUREAU
196	1080086	12853172	953574  	1246345	20210507	20210507	145449		AA			1	BUREAU
197	1092499	12853197	953599  	1259336	20210507	20210507	093803	351				1	BUREAU
198	1092508	12853198	953600  	1259344	20210507	20210507	093809	185				1	BUREAU
199	1066634	12853199	953601  	1232294	20210507	20210507	090812	338				1	BUREAU
200	1082503	12893430	961876  	1248816	20210507	20210507	114632	263				1	BUREAU
201	1073552	12893431	961877  	1239549	20210507	20210507	120922	0				1	BUREAU
202	1050058	12893583	962029  	1214802	20210507	20210507	095944	194				1	BUREAU
203	1048854	12893586	962032  	1213587	20210507	20210507	095837	0				1	BUREAU
204	1063796	12893942	962388  	1229338	20210507	20210507	105233	465				1	BUREAU
205	1102271	12894047	962493  	1270022	20210507	20210507	114744	11				1	BUREAU
206	1059916	12853580	953982  	1225131	20210507	20210507	091217	299				1	BUREAU
207	1087164	12853641	954043  	1253631	20210507	20210507	105623	306				1	BUREAU
208	1091751	12873619	956908  	1258499	20210507	20210507	104018	289				1	BUREAU
209	1066652	12873629	956918  	1232312	20210507	20210507	095044	0				1	BUREAU
210	1066656	12873630	956919  	1232316	20210507	20210507	095011	64				1	BUREAU
211	1066647	12873631	956920  	1232308	20210507	20210507	145414		AA			1	BUREAU
212	1059107	12873978	957267  	1224301	20210507	20210507	094142	0				1	BUREAU
213	1059102	12873980	957269  	1224296	20210507	20210507	094132	201				1	BUREAU
214	1053546	12873982	957271  	1218419	20210507	20210507	093536	0				1	BUREAU
215	1092474	12873984	957273  	1259310	20210507	20210507	101654	132				1	BUREAU
216	1092482	12873985	957274  	1259318	20210507	20210507	101659	8				1	BUREAU
217	1087176	12873986	957275  	1253643	20210507	20210507	103353	349				1	BUREAU
218	1048865	12680730	899514  	1213598	20210507	20210507	084047	282				1	BUREAU
219	1050260	12680749	899533  	1215004	20210507	20210507	103214	304				1	BUREAU
220	1050412	12680750	899534  	1215156	20210507	20210507	103233	185				1	BUREAU
221	1050116	12680751	899535  	1214861	20210507	20210507	103200	274				1	BUREAU
222	1050042	12680752	899536  	1214786	20210507	20210507	105101	439				1	BUREAU
223	1051092	12680753	899537  	1215840	20210507	20210507	105119	186				1	BUREAU
224	1050027	12680754	899538  	1214771	20210507	20210507	103206	61				1	BUREAU
225	1049657	12681055	899839  	1214398	20210507	20210507	105417	341				1	BUREAU
226	1049668	12681056	899840  	1214410	20210507	20210507	105352	45				1	BUREAU
227	1049831	12681057	899841  	1214574	20210507	20210507	105342	350				1	BUREAU
228	1049250	12681058	899842  	1213990	20210507	20210507	105746	0				1	BUREAU
229	1050389	12681059	899843  	1215133	20210507	20210507	105801	375				1	BUREAU
230	1060945	12681667	900451  	1226312	20210507	20210507	112335	203				1	BUREAU
231	1039796	12681670	900454  	1204074	20210507	20210507	111916	147				1	BUREAU
232	1039744	12681672	900456  	1204022	20210507	20210507	111853	243				1	BUREAU
233	1039735	12681759	900543  	1204013	20210507	20210507	111902	0				1	BUREAU
234	1063873	12681762	900546  	1229415	20210507	20210507	112419	0				1	BUREAU
235	1047510	12681770	900554  	1212233	20210507	20210507	111748	185				1	BUREAU
236	1011328	12831103	943936  	1174163	20210507	20210507	113349	219				1	BUREAU
237	1018076	12831104	943937  	1181408	20210507	20210507	113520	0				1	BUREAU
238	1009226	12831105	943938  	1171986	20210507	20210507	125256	1				1	BUREAU
239	1004701	12831496	944329  	1167150	20210507	20210507	115716	336				1	BUREAU
240	1018022	12831498	944331  	1181349	20210507	20210507	112958	128				1	BUREAU
241	1073867	12831499	944332  	1239887	20210507	20210507	113003	57				1	BUREAU
242	1011430	12831500	944333  	1174265	20210507	20210507	112637	252				1	BUREAU
243	1018084	12831611	944444  	1181416	20210507	20210507	115655	393				1	BUREAU
244	1009247	12831613	944446  	1172007	20210507	20210507	114135	272				1	BUREAU
245	999725	12831616	944449  	1161941	20210507	20210507	113804	121				1	BUREAU
246	1011280	12832377	945210  	1174115	20210507	20210507	115552	156				1	BUREAU
247	1070959	12852611	953221  	1237084	20210507	20210507	113654	0				1	BUREAU
248	1084435	12852612	953222  	1250831	20210507	20210507	120500	0				1	BUREAU
249	1084433	12852613	953223  	1250829	20210507	20210507	120515	0				1	BUREAU
250	1084428	12852614	953224  	1250823	20210507	20210507	120450	272				1	BUREAU
251	1070972	12852615	953225  	1237097	20210507	20210507	113637	0				1	BUREAU
252	1070987	12852616	953226  	1237112	20210507	20210507	113648	242				1	BUREAU
253	1059687	12852708	953318  	1224883	20210507	20210507	114430	284				1	BUREAU
254	1082909	12899898	967559  	1249231	20210507	20210507	123841	27				1	BUREAU
255	1011299	12873632	956921  	1174134	20210507	20210507	114936	0				1	BUREAU
256	1018090	12873874	957163  	1181423	20210507	20210507	115551	193				1	BUREAU
257	1018081	12873875	957164  	1181413	20210507	20210507	115604	28				1	BUREAU
258	1082903	12874531	957820  	1249225	20210507	20210507	111016	134				1	BUREAU
259	1112304	12874601	957890  	1280411	20210507	20210507	133024		AT			1	BUREAU
260	1094928	12874792	958081  	1260913	20210507	20210507	130125	0				1	BUREAU
261	1078308	12874795	958084  	1244468	20210507	20210507	114732	0				1	BUREAU
262	1113948	12874853	958142  	1282080	20210507	20210507	101316	340				1	BUREAU
263	1015682	12874854	958143  	1178856	20210507	20210507	113755	240				1	BUREAU
264	1091703	12874857	958146  	1258452	20210507	20210507	113240	0				1	BUREAU
265	1079553	12874918	958207  	1245778	20210507	20210507	124852	183				1	BUREAU
266	1079549	12874919	958208  	1245774	20210507	20210507	124922	233				1	BUREAU
267	1079545	12874922	958211  	1245770	20210507	20210507	124909	0				1	BUREAU
268	1079557	12874923	958212  	1245782	20210507	20210507	124900	355				1	BUREAU
269	1104057	12874930	958219  	1272015	20210507	20210507	122937	82				1	BUREAU
270	1086232	12874961	958250  	1252683	20210507	20210507	114026	220				1	BUREAU
271	1086238	12874963	958252  	1252689	20210507	20210507	114037	335				1	BUREAU
272	1067798	12853503	953905  	1233514	20210507	20210507	125155		AT			1	BUREAU
273	1067792	12853504	953906  	1233508	20210507	20210507	113659	156				1	BUREAU
274	1074626	12853505	953907  	1240669	20210507	20210507	132920		AT			1	BUREAU
275	1067784	12853506	953908  	1233500	20210507	20210507	113704	64				1	BUREAU
276	1074632	12853507	953909  	1240674	20210507	20210507	124025	30				1	BUREAU
277	1074638	12853508	953910  	1240679	20210507	20210507	124009	331				1	BUREAU
278	1101640	12854062	954464  	1269384	20210507	20210507	125833	0				1	BUREAU
279	1102834	12854066	954468  	1270658	20210507	20210507	125847	184				1	BUREAU
280	1076115	12872462	955751  	1242194	20210507	20210507	114608	133				1	BUREAU
281	1012511	12873621	956910  	1175373	20210507	20210507	115854	155				1	BUREAU
282	1012489	12873622	956911  	1175351	20210507	20210507	115859	461				1	BUREAU
283	1011296	12873623	956912  	1174131	20210507	20210507	114922	63				1	BUREAU
284	1091680	12875608	958892  	1258428	20210507	20210507	132219	142				1	BUREAU
285	1086125	12895104	963550  	1252576	20210507	20210507	110446	350				1	BUREAU
286	1086100	12895105	963551  	1252551	20210507	20210507	111313	300				1	BUREAU
287	1086117	12895106	963552  	1252568	20210507	20210507	111833	26				1	BUREAU
288	1097394	12895239	963685  	1267399	20210507	20210507	095723	0				1	BUREAU
289	1063958	12895696	964142  	1229510	20210507	20210507	105510	0				1	BUREAU
290	1076131	12895697	964143  	1242210	20210507	20210507	114549	17				1	BUREAU
291	1063960	12895699	964145  	1229512	20210507	20210507	105525	0				1	BUREAU
292	1076116	12895700	964146  	1242195	20210507	20210507	115815	213				1	BUREAU
293	1074780	12897374	965035  	1240824	20210507	20210507	115751	344				1	BUREAU
294	1074774	12897375	965036  	1240818	20210507	20210507	115748	439				1	BUREAU
295	1082602	12897530	965191  	1248915	20210507	20210507	111224	386				1	BUREAU
296	1093369	12897533	965194  	1259137	20210507	20210507	111052	318				1	BUREAU
297	1092309	12897534	965195  	1259069	20210507	20210507	111325	372				1	BUREAU
298	1073480	12897579	965240  	1239475	20210507	20210507	111122	523				1	BUREAU
299	1072092	12897582	965243  	1238138	20210507	20210507	111139	114				1	BUREAU
300	1107556	12897885	965546  	1275709	20210507	20210507	113132	407				1	BUREAU
301	1114669	12897889	965550  	1282823	20210507	20210507	122122	0				1	BUREAU
302	1064999	12898712	966373  	1230618	20210507	20210507	132034	494				1	BUREAU
303	1106544	12898959	966620  	1274572	20210507	20210507	104022	0				1	BUREAU
304	1106540	12898960	966621  	1274568	20210507	20210507	103952	505				1	BUREAU
305	1106536	12898994	966655  	1274564	20210507	20210507	104008	0				1	BUREAU
306	1090867	12899868	967529  	1257655	20210507	20210507	113254	1				1	BUREAU
307	1124653	12917165	970332  	1293085	20210507	20210507	124652	138				1	BUREAU
308	1124643	12917163	970330  	1293075	20210507	20210507	124631	218				1	BUREAU
309	1124655	12917162	970329  	1293087	20210507	20210507	124617	155				1	BUREAU
310	1124649	12917161	970328  	1293081	20210507	20210507	124624	341				1	BUREAU
311	959952	12916593	969760  	1120481	20210507	20210507	125416	270				1	BUREAU
312	965139	12916592	969759  	1125876	20210507	20210507	112839	148				1	BUREAU
313	970049	12916591	969758  	1131035	20210507	20210507	113532	142				1	BUREAU
314	976969	12916590	969757  	1138301	20210507	20210507	121117	26				1	BUREAU
315	1039129	12916476	969643  	1203407	20210507	20210507	142243	0				1	BUREAU
316	977353	12915191	968358  	1138685	20210507	20210507	125146	284				1	BUREAU
317	958865	12915190	968357  	1119340	20210507	20210507	132935	375				1	BUREAU
318	1067924	12715803	912570  	1233640	20210507	20210507	112608	337				1	BUREAU
319	1064842	12716021	912788  	1230458	20210507	20210507	113238	180				1	BUREAU
320	1057286	12716975	913432  	1222394	20210507	20210507	120355	0				1	BUREAU
321	1063100	12716984	913441  	1228615	20210507	20210507	110242	7				1	BUREAU
322	1063206	12716986	913443  	1228721	20210507	20210507	110255	331				1	BUREAU
323	1076130	12718565	914973  	1242209	20210507	20210507	114410	295				1	BUREAU
324	1018051	12740035	916688  	1181380	20210507	20210507	114328	293				1	BUREAU
325	1012512	12740036	916689  	1175374	20210507	20210507	120438	173				1	BUREAU
326	1001510	12740039	916692  	1163850	20210507	20210507	120424	256				1	BUREAU
327	1057048	12740088	916741  	1222142	20210507	20210507	114240	307				1	BUREAU
328	1055135	12740089	916742  	1220081	20210507	20210507	103521	0				1	BUREAU
329	1072719	12740090	916743  	1238705	20210507	20210507	113744	175				1	BUREAU
330	1055134	12740091	916744  	1220080	20210507	20210507	103513	307				1	BUREAU
331	1059915	12715721	912488  	1225130	20210507	20210507	104745	226				1	BUREAU
332	1056161	12705808	906282  	1221170	20210507	20210507	121809	379				1	BUREAU
333	1063786	12705841	906315  	1229327	20210507	20210507	121459	282				1	BUREAU
334	1018012	12707881	908353  	1181338	20210507	20210507	120127	52				1	BUREAU
335	1011400	12707920	908392  	1174235	20210507	20210507	100147	200				1	BUREAU
336	1011402	12707922	908394  	1174237	20210507	20210507	100129	23				1	BUREAU
337	1075867	12708641	908763  	1241945	20210507	20210507	105702	68				1	BUREAU
338	1075864	12708644	908766  	1241942	20210507	20210507	105709	298				1	BUREAU
339	1075856	12709007	909129  	1241934	20210507	20210507	113512	0				1	BUREAU
340	1075860	12709009	909131  	1241938	20210507	20210507	113522	0				1	BUREAU
341	1079501	12709223	909345  	1245726	20210507	20210507	113033	142				1	BUREAU
342	1067904	12709283	909405  	1233620	20210507	20210507	111403	241				1	BUREAU
343	1067908	12709286	909408  	1233624	20210507	20210507	111348	3				1	BUREAU
344	1012494	12712948	909721  	1175356	20210507	20210507	132317	0				1	BUREAU
345	1012496	12712952	909725  	1175358	20210507	20210507	132346	142				1	BUREAU
346	1018047	12712956	909729  	1181376	20210507	20210507	120140	189				1	BUREAU
347	1050515	12713176	909949  	1215259	20210507	20210507	112955	232				1	BUREAU
348	1050514	12713177	909950  	1215258	20210507	20210507	113000	102				1	BUREAU
349	1001536	12713178	909951  	1163876	20210507	20210507	132302	101				1	BUREAU
350	1011293	12713179	909952  	1174128	20210507	20210507	114437	180				1	BUREAU
351	1012410	12713180	909953  	1175272	20210507	20210507	132332	103				1	BUREAU
352	1050516	12713181	909954  	1215260	20210507	20210507	113004	0				1	BUREAU
353	1090907	12715333	912100  	1257695	20210507	20210507	114700	241				1	BUREAU
354	1059922	12715720	912487  	1225137	20210507	20210507	104738	197				1	BUREAU
355	1085496	12783890	932717  	1251944	20210507	20210507	112927	85				1	BUREAU
356	1091809	12783891	932718  	1258557	20210507	20210507	113313	529				1	BUREAU
357	1063448	12783898	932725  	1228977	20210507	20210507	125710	205				1	BUREAU
358	1063472	12783899	932726  	1229001	20210507	20210507	125035	138				1	BUREAU
359	1063442	12783900	932727  	1228971	20210507	20210507	125016	413				1	BUREAU
360	1063498	12783901	932728  	1229029	20210507	20210507	125007	24				1	BUREAU
